Facility ID,State,Hospital_Type,Birthing_Center,Emergency_Services,Hospital_Ownership,Hospital_Rating,MORT_Participation,Safety_Participation,READM_Participation,PtExp_Participation,TE_Participation,Engagement_Index,Domains_Reporting,MORT_Better,MORT_Worse,Safety_Better,Safety_Worse,READM_Better,READM_Worse,Net_Performance_Score,Net_Performance_Rate,Performance_Ratio
100063,FL,Acute Care,0,1,Non-Profit,3.0,0.7142857142857143,0.75,0.6363636363636364,1.0,0.5833333333333334,0.7367965367965368,5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,4.0,0.2222222222222222,0.2222222222222222
100067,FL,Acute Care,0,1,Non-Profit,3.0,0.8571428571428571,0.75,0.8181818181818182,1.0,0.75,0.8350649350649352,5,0.0,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.047619047619047616
100068,FL,Acute Care,1,1,Non-Profit,4.0,1.0,0.875,0.8181818181818182,1.0,0.9166666666666666,0.9219696969696971,5,0.5714285714285714,0.0,0.14285714285714285,0.0,0.1111111111111111,0.1111111111111111,5.0,0.21739130434782608,0.2608695652173913
100069,FL,Acute Care,0,1,Non-Profit,3.0,0.5714285714285714,0.875,0.6363636363636364,1.0,0.6666666666666666,0.7498917748917748,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.05555555555555555,0.05555555555555555
100071,FL,Acute Care,1,1,Non-Profit,1.0,0.8571428571428571,0.625,0.6363636363636364,1.0,0.75,0.7737012987012987,5,0.0,0.3333333333333333,0.2,0.0,0.0,0.42857142857142855,-4.0,-0.2222222222222222,0.05555555555555555
100072,FL,Acute Care,1,1,Non-Profit,5.0,0.8571428571428571,0.75,0.6363636363636364,1.0,0.8333333333333334,0.8153679653679653,5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,3.0,0.15789473684210525,0.15789473684210525
100073,FL,Acute Care,0,1,Non-Profit,4.0,1.0,0.875,1.0,1.0,0.8333333333333334,0.9416666666666667,5,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,4.0,0.16,0.16
100075,FL,Acute Care,1,1,Non-Profit,4.0,1.0,0.875,0.9090909090909091,1.0,0.9166666666666666,0.9401515151515152,5,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.1,3.0,0.125,0.16666666666666666
100077,FL,Acute Care,1,1,For-Profit,1.0,1.0,0.875,0.8181818181818182,1.0,0.75,0.8886363636363637,5,0.0,0.0,0.2857142857142857,0.0,0.0,0.3333333333333333,-1.0,-0.043478260869565216,0.08695652173913043
100080,FL,Acute Care,0,1,For-Profit,2.0,1.0,0.875,0.8181818181818182,1.0,0.6666666666666666,0.8719696969696971,5,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.3333333333333333,0.0,0.0,0.13043478260869565
100084,FL,Acute Care,1,1,Non-Profit,3.0,1.0,0.875,0.8181818181818182,1.0,0.8333333333333334,0.9053030303030303,5,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.1111111111111111,1.0,0.043478260869565216,0.08695652173913043
100086,FL,Acute Care,0,1,Government,2.0,0.8571428571428571,0.875,0.9090909090909091,1.0,0.6666666666666666,0.8615800865800866,5,0.0,0.0,0.2857142857142857,0.0,0.0,0.3,-1.0,-0.043478260869565216,0.08695652173913043
100087,FL,Acute Care,1,1,Government,5.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9833333333333334,5,0.7142857142857143,0.0,0.5,0.0,0.18181818181818182,0.09090909090909091,10.0,0.38461538461538464,0.4230769230769231
100088,FL,Acute Care,1,1,Non-Profit,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.42857142857142855,0.0,0.25,0.0,0.09090909090909091,0.09090909090909091,5.0,0.19230769230769232,0.23076923076923078
100090,FL,Acute Care,1,1,Non-Profit,2.0,1.0,0.875,0.8181818181818182,1.0,1.0,0.9386363636363637,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.1111111111111111,0.0,0.0,0.043478260869565216
100092,FL,Acute Care,1,1,Non-Profit,5.0,1.0,0.75,0.7272727272727273,1.0,0.8333333333333334,0.8621212121212121,5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,0.09523809523809523,0.09523809523809523
100093,FL,Acute Care,1,1,Non-Profit,4.0,1.0,0.875,1.0,1.0,0.9166666666666666,0.9583333333333334,5,0.0,0.0,0.42857142857142855,0.0,0.09090909090909091,0.0,4.0,0.16,0.16
100099,FL,Acute Care,0,1,For-Profit,3.0,0.7142857142857143,0.375,0.5454545454545454,1.0,0.6666666666666666,0.6602813852813852,5,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.07142857142857142
10009F,FL,Acute Care,0,1,Government,3.0,0.7142857142857143,0.5,0.5454545454545454,1.0,0.5,0.6519480519480519,5,0.2,0.0,0.0,0.0,0.0,0.5,-2.0,-0.13333333333333333,0.06666666666666667
100105,FL,Acute Care,1,1,Non-Profit,4.0,1.0,0.875,1.0,1.0,0.8333333333333334,0.9416666666666667,5,0.0,0.0,0.14285714285714285,0.0,0.18181818181818182,0.0,3.0,0.12,0.12
100107,FL,Acute Care,0,1,For-Profit,2.0,0.42857142857142855,0.25,0.45454545454545453,1.0,0.6666666666666666,0.5599567099567099,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100109,FL,Acute Care,1,1,Non-Profit,3.0,0.8571428571428571,0.75,0.9090909090909091,1.0,0.8333333333333334,0.86991341991342,5,0.0,0.0,0.3333333333333333,0.0,0.0,0.1,1.0,0.045454545454545456,0.09090909090909091
100110,FL,Acute Care,1,1,For-Profit,1.0,1.0,0.875,0.6363636363636364,1.0,0.6666666666666666,0.8356060606060606,5,0.0,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,-1.0,-0.047619047619047616,0.14285714285714285
100113,FL,Acute Care,1,1,Non-Profit,4.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9833333333333334,5,0.2857142857142857,0.0,0.5,0.125,0.09090909090909091,0.18181818181818182,4.0,0.15384615384615385,0.2692307692307692
100117,FL,Acute Care,1,1,Non-Profit,3.0,0.8571428571428571,1.0,0.7272727272727273,1.0,0.8333333333333334,0.8835497835497834,5,0.0,0.0,0.125,0.0,0.125,0.0,2.0,0.09090909090909091,0.09090909090909091
100118,FL,Acute Care,0,1,Non-Profit,3.0,0.8571428571428571,0.875,0.7272727272727273,1.0,0.8333333333333334,0.8585497835497835,5,0.16666666666666666,0.0,0.14285714285714285,0.0,0.125,0.125,2.0,0.09523809523809523,0.14285714285714285
100121,FL,Acute Care,0,1,For-Profit,2.0,0.5714285714285714,0.5,0.45454545454545453,1.0,0.5833333333333334,0.6218614718614719,5,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,-0.07692307692307693,0.0
100122,FL,Acute Care,1,1,Non-Profit,3.0,0.8571428571428571,0.75,0.8181818181818182,1.0,0.8333333333333334,0.8517316017316018,5,0.0,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,2.0,0.09523809523809523,0.09523809523809523
100124,FL,Acute Care,1,1,For-Profit,4.0,0.7142857142857143,0.75,0.6363636363636364,1.0,0.8333333333333334,0.7867965367965368,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100125,FL,Acute Care,1,1,Non-Profit,4.0,0.5714285714285714,0.5,0.5454545454545454,1.0,0.8333333333333334,0.6900432900432901,5,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.07142857142857142,0.07142857142857142
100126,FL,Acute Care,0,1,For-Profit,3.0,0.8571428571428571,0.625,0.6363636363636364,1.0,0.5833333333333334,0.7403679653679653,5,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.0,0.0,0.05555555555555555
100127,FL,Acute Care,1,1,Non-Profit,4.0,1.0,1.0,1.0,1.0,0.75,0.95,5,0.0,0.0,0.25,0.0,0.09090909090909091,0.09090909090909091,2.0,0.07692307692307693,0.11538461538461539
100128,FL,Acute Care,1,1,Non-Profit,2.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9666666666666666,5,0.2857142857142857,0.0,0.25,0.25,0.0,0.36363636363636365,-2.0,-0.07692307692307693,0.15384615384615385
100130,FL,Acute Care,0,1,Government,,0.0,0.25,0.18181818181818182,0.0,0.5833333333333334,0.20303030303030303,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100131,FL,Acute Care,0,1,Non-Profit,3.0,0.8571428571428571,0.875,0.7272727272727273,1.0,0.6666666666666666,0.8252164502164503,5,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.375,0.0,0.0,0.14285714285714285
100132,FL,Acute Care,1,1,Non-Profit,4.0,0.7142857142857143,0.75,0.8181818181818182,1.0,0.8333333333333334,0.8231601731601732,5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.05,0.05
100134,FL,Acute Care,0,1,Non-Profit,,0.2857142857142857,0.0,0.45454545454545453,0.0,0.6666666666666666,0.28138528138528135,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
100135,FL,Acute Care,1,1,Non-Profit,2.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9666666666666666,5,0.0,0.14285714285714285,0.25,0.0,0.18181818181818182,0.09090909090909091,2.0,0.07692307692307693,0.15384615384615385
100137,FL,Acute Care,1,1,For-Profit,2.0,0.8571428571428571,0.875,0.7272727272727273,1.0,0.75,0.8418831168831169,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.125,0.0,0.0,0.047619047619047616
10013F,FL,Acute Care,0,1,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
100140,FL,Acute Care,0,1,Non-Profit,5.0,0.7142857142857143,0.375,0.5454545454545454,1.0,0.8333333333333334,0.6936147186147187,5,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,2.0,0.14285714285714285,0.14285714285714285
100142,FL,Acute Care,1,1,Government,1.0,0.5714285714285714,0.375,0.8181818181818182,1.0,0.9166666666666666,0.7362554112554112,5,0.0,0.25,0.0,0.0,0.0,0.1111111111111111,-2.0,-0.125,0.0
100150,FL,Acute Care,1,1,For-Profit,4.0,0.5714285714285714,0.625,0.6363636363636364,1.0,0.9166666666666666,0.7498917748917748,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100151,FL,Acute Care,0,1,Non-Profit,5.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9666666666666666,5,0.5714285714285714,0.0,0.5,0.0,0.18181818181818182,0.0,10.0,0.38461538461538464,0.38461538461538464
100154,FL,Acute Care,1,1,Non-Profit,4.0,1.0,0.875,0.7272727272727273,1.0,0.9166666666666666,0.9037878787878789,5,0.0,0.0,0.5714285714285714,0.0,0.125,0.25,3.0,0.13636363636363635,0.22727272727272727
100156,FL,Acute Care,0,1,For-Profit,2.0,0.8571428571428571,0.75,0.6363636363636364,1.0,0.75,0.7987012987012987,5,0.0,0.0,0.16666666666666666,0.0,0.14285714285714285,0.14285714285714285,1.0,0.05263157894736842,0.10526315789473684
100157,FL,Acute Care,1,1,Non-Profit,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9666666666666666,5,0.14285714285714285,0.2857142857142857,0.25,0.0,0.0,0.2727272727272727,-2.0,-0.07692307692307693,0.11538461538461539
10015F,FL,Acute Care,0,1,Government,,0.42857142857142855,0.125,0.36363636363636365,0.0,0.0,0.18344155844155846,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.125
100161,FL,Acute Care,0,1,For-Profit,2.0,1.0,0.875,0.7272727272727273,1.0,0.6666666666666666,0.8537878787878789,5,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,0.0,0.09090909090909091
100166,FL,Acute Care,0,1,For-Profit,4.0,0.8571428571428571,0.875,0.7272727272727273,1.0,0.6666666666666666,0.8252164502164503,5,0.0,0.0,0.14285714285714285,0.0,0.125,0.125,1.0,0.047619047619047616,0.09523809523809523
100167,FL,Acute Care,1,1,Non-Profit,1.0,0.8571428571428571,1.0,0.6363636363636364,1.0,0.75,0.8487012987012987,5,0.16666666666666666,0.0,0.25,0.0,0.0,0.7142857142857143,-2.0,-0.09523809523809523,0.14285714285714285
100168,FL,Acute Care,1,1,Non-Profit,3.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9833333333333334,5,0.0,0.0,0.625,0.0,0.09090909090909091,0.18181818181818182,4.0,0.15384615384615385,0.23076923076923078
100173,FL,Acute Care,1,1,Non-Profit,3.0,1.0,1.0,0.8181818181818182,1.0,0.8333333333333334,0.9303030303030303,5,0.14285714285714285,0.0,0.125,0.125,0.1111111111111111,0.0,2.0,0.08333333333333333,0.125
100175,FL,Acute Care,0,1,Non-Profit,2.0,0.42857142857142855,0.25,0.45454545454545453,1.0,0.75,0.5766233766233766,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100176,FL,Acute Care,0,1,For-Profit,1.0,1.0,0.875,0.8181818181818182,1.0,0.6666666666666666,0.8719696969696971,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.1111111111111111,0.0,0.0,0.043478260869565216
100177,FL,Acute Care,0,1,Non-Profit,4.0,0.8571428571428571,0.875,0.7272727272727273,1.0,0.8333333333333334,0.8585497835497835,5,0.0,0.0,0.14285714285714285,0.0,0.125,0.0,2.0,0.09523809523809523,0.09523809523809523
100179,FL,Acute Care,1,1,For-Profit,2.0,1.0,0.875,0.8181818181818182,1.0,0.75,0.8886363636363637,5,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.2222222222222222,3.0,0.13043478260869565,0.21739130434782608
100180,FL,Acute Care,1,1,For-Profit,2.0,0.42857142857142855,0.625,0.45454545454545453,1.0,0.75,0.6516233766233765,5,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.07692307692307693
100181,FL,Acute Care,0,1,For-Profit,,0.14285714285714285,0.5,0.18181818181818182,0.0,0.5833333333333334,0.2816017316017316,4,1.0,0.0,0.25,0.0,0.0,0.5,1.0,0.14285714285714285,0.2857142857142857
100183,FL,Acute Care,0,1,For-Profit,3.0,0.42857142857142855,0.25,0.45454545454545453,1.0,0.5833333333333334,0.5432900432900433,5,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.1
100187,FL,Acute Care,1,1,For-Profit,2.0,0.8571428571428571,0.875,0.6363636363636364,1.0,0.6666666666666666,0.8070346320346321,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.05,0.05
100189,FL,Acute Care,1,1,For-Profit,1.0,0.8571428571428571,0.875,0.5454545454545454,1.0,0.75,0.8055194805194805,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.3333333333333333,-1.0,-0.05263157894736842,0.05263157894736842
100191,FL,Acute Care,1,1,For-Profit,2.0,0.8571428571428571,1.0,0.7272727272727273,1.0,0.75,0.8668831168831168,5,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.045454545454545456
100200,FL,Acute Care,0,0,Government,2.0,0.5714285714285714,0.875,0.5454545454545454,1.0,0.6666666666666666,0.7317099567099568,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.16666666666666666,0.0,0.0,0.058823529411764705
100204,FL,Acute Care,1,1,For-Profit,2.0,1.0,1.0,0.8181818181818182,1.0,0.8333333333333334,0.9303030303030303,5,0.2857142857142857,0.0,0.375,0.0,0.1111111111111111,0.1111111111111111,5.0,0.20833333333333334,0.25
100206,FL,Acute Care,0,1,For-Profit,4.0,0.7142857142857143,0.375,0.5454545454545454,1.0,0.75,0.676948051948052,5,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.07142857142857142
100209,FL,Acute Care,1,1,For-Profit,3.0,0.8571428571428571,0.875,0.6363636363636364,1.0,0.75,0.8237012987012987,5,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,2.0,0.1,0.15
100211,FL,Acute Care,0,0,For-Profit,4.0,0.7142857142857143,0.375,0.5454545454545454,1.0,0.6666666666666666,0.6602813852813852,5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.07142857142857142,0.07142857142857142
100212,FL,Acute Care,0,1,For-Profit,1.0,1.0,0.875,0.8181818181818182,1.0,0.75,0.8886363636363637,5,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.2222222222222222,-1.0,-0.043478260869565216,0.17391304347826086
100213,FL,Acute Care,0,1,For-Profit,2.0,1.0,0.875,0.8181818181818182,1.0,0.6666666666666666,0.8719696969696971,5,0.0,0.0,0.42857142857142855,0.0,0.0,0.2222222222222222,1.0,0.043478260869565216,0.13043478260869565
100217,FL,Acute Care,0,1,Non-Profit,3.0,0.8571428571428571,0.75,0.7272727272727273,1.0,0.6666666666666666,0.8002164502164503,5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,2.0,0.1,0.1
10021F,FL,Acute Care,0,1,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
100220,FL,Acute Care,0,1,Government,4.0,0.8571428571428571,1.0,0.9090909090909091,1.0,0.75,0.9032467532467532,5,0.16666666666666666,0.0,0.375,0.0,0.0,0.1,3.0,0.125,0.16666666666666666
100223,FL,Acute Care,1,1,For-Profit,3.0,1.0,0.875,0.8181818181818182,1.0,0.9166666666666666,0.9219696969696971,5,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.1111111111111111,2.0,0.08695652173913043,0.13043478260869565
100224,FL,Acute Care,0,1,For-Profit,1.0,0.5714285714285714,0.75,0.5454545454545454,1.0,0.5,0.6733766233766234,5,0.0,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,-3.0,-0.1875,0.0625
100226,FL,Acute Care,1,1,Non-Profit,3.0,1.0,0.875,0.8181818181818182,1.0,0.75,0.8886363636363637,5,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,2.0,0.08695652173913043,0.08695652173913043
100228,FL,Acute Care,0,0,For-Profit,2.0,1.0,0.75,0.7272727272727273,1.0,0.6666666666666666,0.8287878787878789,5,0.14285714285714285,0.14285714285714285,0.5,0.0,0.0,0.125,2.0,0.09523809523809523,0.19047619047619047
100230,FL,Acute Care,0,1,Government,3.0,0.5714285714285714,0.75,0.45454545454545453,1.0,0.6666666666666666,0.6885281385281385,5,0.0,0.0,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.06666666666666667
100231,FL,Acute Care,1,1,For-Profit,3.0,1.0,1.0,0.8181818181818182,1.0,0.8333333333333334,0.9303030303030303,5,0.0,0.14285714285714285,0.375,0.0,0.0,0.1111111111111111,1.0,0.041666666666666664,0.125
100232,FL,Acute Care,0,1,For-Profit,1.0,0.8571428571428571,0.75,0.7272727272727273,1.0,0.75,0.8168831168831169,5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.05,0.05
100236,FL,Acute Care,0,1,For-Profit,2.0,1.0,0.875,0.7272727272727273,1.0,0.5833333333333334,0.8371212121212122,5,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,0.0,0.09090909090909091
100238,FL,Acute Care,0,1,For-Profit,1.0,1.0,0.75,0.8181818181818182,1.0,0.6666666666666666,0.846969696969697,5,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,2.0,0.09090909090909091,0.13636363636363635
100242,FL,Acute Care,1,1,For-Profit,3.0,0.8571428571428571,0.875,0.7272727272727273,1.0,0.9166666666666666,0.8752164502164502,5,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,2.0,0.09523809523809523,0.09523809523809523
100243,FL,Acute Care,1,1,For-Profit,2.0,1.0,1.0,0.8181818181818182,1.0,0.75,0.9136363636363637,5,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,-2.0,-0.08333333333333333,0.041666666666666664
100244,FL,Acute Care,1,1,Government,4.0,0.8571428571428571,0.875,0.6363636363636364,1.0,0.8333333333333334,0.8403679653679653,5,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.1
100246,FL,Acute Care,1,1,For-Profit,1.0,1.0,0.75,0.6363636363636364,1.0,0.75,0.8272727272727274,5,0.0,0.0,0.3333333333333333,0.0,0.0,0.42857142857142855,-1.0,-0.05,0.1
100248,FL,Acute Care,0,1,For-Profit,1.0,1.0,0.75,0.7272727272727273,1.0,0.6666666666666666,0.8287878787878789,5,0.0,0.0,0.3333333333333333,0.0,0.0,0.375,-1.0,-0.047619047619047616,0.09523809523809523
100249,FL,Acute Care,0,0,Non-Profit,2.0,0.8571428571428571,0.75,0.7272727272727273,1.0,0.6666666666666666,0.8002164502164503,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100252,FL,Acute Care,0,0,For-Profit,3.0,0.7142857142857143,0.375,0.5454545454545454,1.0,0.75,0.676948051948052,5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.07142857142857142,0.07142857142857142
100253,FL,Acute Care,1,1,Non-Profit,4.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9666666666666666,5,0.14285714285714285,0.0,0.5,0.0,0.0,0.18181818181818182,3.0,0.11538461538461539,0.19230769230769232
100254,FL,Acute Care,1,1,For-Profit,2.0,1.0,1.0,0.8181818181818182,1.0,0.8333333333333334,0.9303030303030303,5,0.0,0.0,0.375,0.0,0.0,0.1111111111111111,2.0,0.08333333333333333,0.125
100256,FL,Acute Care,0,1,For-Profit,2.0,1.0,0.875,0.7272727272727273,1.0,0.5833333333333334,0.8371212121212122,5,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,2.0,0.09090909090909091,0.09090909090909091
100258,FL,Acute Care,0,1,For-Profit,1.0,1.0,0.875,0.8181818181818182,1.0,0.6666666666666666,0.8719696969696971,5,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.1111111111111111,4.0,0.17391304347826086,0.2608695652173913
100259,FL,Acute Care,0,1,For-Profit,3.0,0.8571428571428571,0.625,0.7272727272727273,1.0,0.6666666666666666,0.7752164502164501,5,0.16666666666666666,0.0,0.2,0.0,0.0,0.0,2.0,0.10526315789473684,0.10526315789473684
100260,FL,Acute Care,1,1,For-Profit,1.0,0.8571428571428571,0.875,0.6363636363636364,1.0,0.75,0.8237012987012987,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,-5.0,-0.25,0.05
100264,FL,Acute Care,1,1,For-Profit,2.0,1.0,0.875,0.8181818181818182,1.0,0.75,0.8886363636363637,5,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.2222222222222222,1.0,0.043478260869565216,0.13043478260869565
100265,FL,Acute Care,1,1,Non-Profit,4.0,0.8571428571428571,0.875,0.8181818181818182,1.0,0.8333333333333334,0.8767316017316018,5,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,2.0,0.09090909090909091,0.09090909090909091
100266,FL,Acute Care,0,1,Non-Profit,4.0,0.5714285714285714,0.5,0.6363636363636364,1.0,0.75,0.6915584415584416,5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.13333333333333333,0.13333333333333333
100267,FL,Acute Care,0,1,For-Profit,3.0,0.7142857142857143,0.375,0.7272727272727273,1.0,0.5833333333333334,0.6799783549783551,5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0625,0.0625
100268,FL,Acute Care,1,1,For-Profit,2.0,0.5714285714285714,0.75,0.6363636363636364,1.0,0.75,0.7415584415584415,5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.058823529411764705,0.058823529411764705
100269,FL,Acute Care,1,1,For-Profit,2.0,0.8571428571428571,0.875,0.5454545454545454,1.0,0.75,0.8055194805194805,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.3333333333333333,-1.0,-0.05263157894736842,0.05263157894736842
100275,FL,Acute Care,1,1,For-Profit,1.0,0.8571428571428571,1.0,0.7272727272727273,1.0,0.75,0.8668831168831168,5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.09090909090909091
100276,FL,Acute Care,1,1,Government,3.0,0.8571428571428571,0.875,0.6363636363636364,1.0,0.75,0.8237012987012987,5,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,1.0,0.05,0.1
100277,FL,Acute Care,0,0,Non-Profit,,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,1,,,,,,,0.0,,
100281,FL,Acute Care,1,1,Government,3.0,0.8571428571428571,1.0,0.9090909090909091,1.0,0.75,0.9032467532467532,5,0.16666666666666666,0.0,0.25,0.125,0.0,0.2,0.0,0.0,0.125
100284,FL,Acute Care,0,1,For-Profit,1.0,0.42857142857142855,0.5,0.36363636363636365,1.0,0.6666666666666666,0.5917748917748917,5,0.0,0.0,0.25,0.0,0.0,0.5,-1.0,-0.09090909090909091,0.09090909090909091
100285,FL,Acute Care,1,1,Government,5.0,0.42857142857142855,0.875,0.45454545454545453,1.0,0.75,0.7016233766233766,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667
100286,FL,Acute Care,0,1,For-Profit,1.0,1.0,0.875,0.8181818181818182,1.0,0.8333333333333334,0.9053030303030303,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.4444444444444444,-3.0,-0.13043478260869565,0.043478260869565216
100287,FL,Acute Care,1,1,For-Profit,1.0,0.8571428571428571,1.0,0.7272727272727273,1.0,0.9166666666666666,0.9002164502164502,5,0.0,0.16666666666666666,0.125,0.0,0.0,0.125,-1.0,-0.045454545454545456,0.045454545454545456
100288,FL,Acute Care,1,1,For-Profit,1.0,0.5714285714285714,0.875,0.45454545454545453,1.0,0.6666666666666666,0.7135281385281386,5,0.0,0.0,0.2857142857142857,0.0,0.0,0.4,0.0,0.0,0.125
100289,FL,Acute Care,0,1,Non-Profit,4.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9666666666666666,5,0.5714285714285714,0.0,0.375,0.0,0.0,0.18181818181818182,5.0,0.19230769230769232,0.2692307692307692
100290,FL,Acute Care,0,1,Non-Profit,2.0,0.8571428571428571,0.875,0.7272727272727273,1.0,0.6666666666666666,0.8252164502164503,5,0.0,0.0,0.14285714285714285,0.0,0.125,0.25,0.0,0.0,0.09523809523809523
100291,FL,Acute Care,0,1,Non-Profit,2.0,0.8571428571428571,0.5,0.6363636363636364,1.0,0.75,0.7487012987012986,5,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.058823529411764705,0.058823529411764705
100292,FL,Acute Care,1,1,Non-Profit,4.0,0.7142857142857143,0.625,0.8181818181818182,1.0,0.8333333333333334,0.7981601731601733,5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
100296,FL,Acute Care,0,1,Non-Profit,5.0,0.5714285714285714,0.375,0.5454545454545454,1.0,0.75,0.6483766233766234,5,0.25,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,1.0,0.07692307692307693,0.15384615384615385
100298,FL,Acute Care,0,0,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
100299,FL,Acute Care,1,1,For-Profit,4.0,0.8571428571428571,0.875,0.7272727272727273,1.0,0.75,0.8418831168831169,5,0.0,0.0,0.14285714285714285,0.0,0.125,0.125,1.0,0.047619047619047616,0.09523809523809523
100302,FL,Acute Care,0,1,For-Profit,1.0,0.7142857142857143,0.25,0.5454545454545454,1.0,0.6666666666666666,0.6352813852813852,5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-1.0,-0.07692307692307693,0.0
